element 1,element 2,element 3,element 4,element 5,element 6,element 7,element 8,element 9,element 10,element 11,element 12,property 1,property 2,property 3,property 4,property 5,property 6
0.0004847309743092,0.0,0.0,0.0,0.0,0.8434318952981096,0.0,0.0,0.0,0.1512360639844886,0.0048473097430925,,-0.1082559783834249,-0.8206349801614413,-0.9378748528618694,-0.931054837029915,,0.1427901029678961
0.8049595582893398,0.1743594711096043,0.0096866372838669,,0.0096866372838669,0.0,0.0003874654913546,0.0007749309827093,0.000145299559258,0.0,0.0,,,0.8461486348160188,0.7938771075176954,,0.0237284076774431,0.2928100825083324
0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,,0.0,,-1.1482954838183208,-2.9199133969495312,-0.9310554969952332,0.0228102461427673,
9.948269001193792e-05,0.0,0.0,0.0,0.0,0.0099482690011937,0.0,0.0,0.0,,0.0,9.948269001193792e-05,-0.1082559783834249,-1.1235243272381836,-1.3075486511834236,-0.9310554691971654,0.0228043016591663,3.2932096733170577
0.0049115913555992,0.0024557956777996,0.0098231827111984,0.0,0.0127701375245579,0.0009823182711198,0.0,0.0,0.0,,,0.9656188605108056,-0.1082559783834249,-1.064639912154409,-0.3970609107992868,-0.8949816132868622,,-0.0822398663427582
0.0069067587567834,,0.0148001973359644,,0.0029600394671928,0.002466699555994,,,0.0,0.002466699555994,0.0014800197335964,0.9689195855944746,-0.1082559783834249,-1.0725238367291507,-0.317442776476138,-0.9222997275601468,0.022791681291894,-1.102375727217725
,0.0,0.0146914789422135,0.0,0.0058765915768854,0.0004897159647404,0.0,,0.0,0.0009794319294809,0.0014691478942213,0.969637610186092,,-1.0741994400225134,-0.3191647186586591,-0.9141140377846584,,-0.5247988059870453
0.969534583705468,0.0,0.0079388706956435,0.0,0.0178624590651979,0.0,0.0002480897092388,0.0041679071152128,0.0002480897092388,,,0.0,-0.1082559783834249,1.24388729998971,0.8373239805687402,1.3874685044249404,0.0270126813937603,0.5178400518189868
0.0049677098857426,0.0029806259314456,0.0109289617486338,0.0,0.0039741679085941,0.0009935419771485,0.0,,0.0,,0.0014903129657228,,-0.1082559783834249,-1.0816639165445512,-0.3944075562959062,-0.9196557692132312,,0.1427901029678961
0.001466275659824,0.0117302052785923,0.0,,0.0009775171065493,0.9736070381231672,0.0004887585532746,,0.0,0.0068426197458455,,,-0.1082559783834249,,,,,
0.0,,0.0,0.0,0.0,0.999000499750125,0.0,0.0,0.0,0.0,0.000999500249875,0.0,-0.1082559783834249,-1.1458310085289738,,-0.9310554969952332,0.0228102309762266,-0.982359743585376
0.956961279874368,0.0063797418658291,,0.0196299749717819,,0.0029444962457672,0.0002453746871472,0.0022574471217549,0.0002944496245767,0.0,,0.0004907493742945,-0.0918918550275203,1.2131096697288488,0.8342753360270267,1.307508102347948,-0.0163688960126092,0.8178800108998594
0.7414763323402846,0.167399631153355,0.0066203243958953,0.0435049888873126,,0.0302643400955218,0.0003310162197947,0.0006620324395895,,0.0,0.0,,,,0.7746908403285511,0.5631812560205179,-0.0157842646603274,
,0.0,,0.0,0.0,0.9994998249387286,0.0,0.0,0.0,0.0,0.0005001750612714,0.0,-0.1082559783834249,-1.1470621984049305,-2.9199133969495312,-0.9310554969952332,0.0228102385606487,-1.0423677354015506
0.9616814554106974,,0.0099142418083577,0.0,0.0218113319783869,,0.0003469984632925,0.005849402666931,0.0003965696723343,0.0,0.0,0.0,-0.1082559783834249,1.2254057821356614,,1.3732299721125851,,0.3678200722785505
0.00484496124031,,0.0116279069767441,,0.0087209302325581,0.0484496124031007,0.0,0.0,,0.002422480620155,,0.9205426356589148,-0.1082559783834249,-0.9627719585569546,,-0.906303781147044,0.0227908632708809,
0.0,0.0,0.0,0.0,0.0,0.999996000016,2.9999880000479994e-06,0.0,0.0,,0.0,0.0,-0.1082559783834249,-1.148285621037527,-2.9199133969495312,-0.9310554969952332,0.0228102460822003,-0.1572498561129764
,0.0025227043390514,0.0050454086781029,0.0,,,0.0,0.0,0.0,0.0020181634712411,0.0015136226034308,0.9778002018163472,-0.1082559783834249,-1.0940820099497357,-0.3907829211927882,-0.9167766220799506,,-0.3822798254236308
0.00484496124031,0.000968992248062,0.0116279069767441,0.000968992248062,0.0087209302325581,0.0484496124031007,0.0,0.0,0.0,0.002422480620155,0.001453488372093,0.9205426356589148,,-0.9627719585569546,-0.4002509157963421,-0.906303781147044,0.0227908632708809,-0.6973217824585469
0.0039643211100099,0.0009910802775024,0.0034687809712586,0.0,0.0069375619425173,0.0039643211100099,0.0,0.0,,0.0019821605550049,0.0014866204162537,0.9772051536174432,-0.1082559783834249,-1.0926598154548277,,-0.911507975513118,0.0227947071485469,-0.5322998049640671
0.0034687809712586,0.0009910802775024,,0.0,0.0059464816650148,0.0009910802775024,0.0,0.0,,0.0009910802775024,,0.9851337958374627,-0.1082559783834249,-1.1118535064788324,-0.4782881725278305,-0.9143176943050376,0.0227956140115633,
0.684322622465043,0.1805722752106676,,0.1064913417909065,,,0.0004167052504861,0.0002778035003241,0.000138901750162,0.0,0.0,0.0,0.2542234156440239,0.6082493634817466,0.7559565093550616,,-0.1723025205957135,2.0180398472233496
0.4591952716526483,0.2000454648783814,0.013639463514435,,0.006365082973403,0.004546487838145,0.0001363946351443,0.000909297567629,9.092975676290066e-05,0.0,0.0,0.0059104341895885,,0.1775544413539976,0.6627788037585696,-0.3250322200590169,-0.4001359469241097,
0.9619952494061758,0.0079176563737133,0.0079176563737133,,0.0158353127474267,0.0,0.0002474267616785,,0.0002474267616785,,,0.0,-0.1082559783834249,1.2257513906439796,0.8355007017754321,1.3574088056316134,0.0262207142638396,-0.7873337701828088
0.9219440353460971,0.0,,0.0,0.0274914089347079,0.0,,0.0333824251350024,0.0014727540500736,,0.0,0.0,-0.1082559783834249,1.1321753766516736,0.8255687748187531,,0.02458505203097,-0.4872938111019362
0.0009803921568627,0.0,0.0,0.0,0.0,0.6372549019607843,0.0,0.0,0.0,0.3578431372549019,0.0039215686274509,0.0,-0.1082559783834249,-0.5739448914150566,,-0.9310527972721128,0.0227848344337369,0.067780113197678
0.0009465215333648,0.0,0.0009465215333648,0.0009465215333648,0.032181732134406,0.7288215806909607,0.0014197823000473,,0.0,0.2300047326076668,0.0047326076668244,0.0,-0.0931109679204512,,,,0.0253652978165307,-0.5698047998491762
,0.0137207820845788,0.0053903072475131,0.0421424021169206,0.0039202234527368,0.0029401675895526,0.000245013965796,,0.0002940167589552,0.0,0.0,0.0004900279315921,-0.0731275854257597,1.1463931044911575,0.8273728181733342,1.2144968802754428,-0.0313948719461338,-1.2073897128960305
0.6934237799133219,0.1790088562276238,0.0376860749952892,0.0650084793668739,,,,,0.0001413227812323,0.0,0.0,0.0,0.1152704825645817,0.6339835891066038,,0.3832957960675668,-0.096861557254752,2.6181197653850945
0.881851400730816,0.0974421437271619,,0.0,0.0097442143727162,0.0029232643118148,0.0002436053593179,0.0014616321559074,9.7442143727162e-05,0.0,0.0,0.0003897685749086,-0.1082559783834249,1.0317416887766149,0.8151846921342846,1.0670542586953484,,0.3678200722785505
0.0197297030679688,,0.0,0.0,,0.9726743612508632,0.0034526980368945,0.0,0.0,,0.0019729703067968,0.0001972970306796,-0.1082559783834249,-1.0813444597818722,,-0.92996214335119,0.022784943578144,-1.0348667364245283
0.9705766192733016,,0.0078988941548183,0.0,0.0059241706161137,0.0,,0.0019747235387045,,0.0,0.0,0.0,-0.1082559783834249,1.2458425636538637,0.8375748658922053,1.3572747531414484,0.0271562491152001,0.4428300620487687
0.0004837929366231,0.0,0.0,0.0,0.0,0.6773101112723755,0.0,0.0,0.0,0.3193033381712627,0.0029027576197387,0.0,-0.1082559783834249,-0.6066965978052007,,-0.931054839581736,,-0.6073097947342853
,,0.010878164556962,0.0,0.0039556962025316,0.0,,0.005439082278481,0.0003461234177215,0.0,0.0,0.0,-0.1082559783834249,1.2377415954590427,0.8367531205690505,1.3408622009138962,0.0267262643814874,-1.2073897128960305
0.0079012345679012,0.0019753086419753,0.0004938271604938,,0.0118518518518518,0.0009876543209876,0.0,0.0,0.0,,0.0014814814814814,0.9748148148148148,-0.1082559783834249,-1.086731340510641,-0.2860257072594701,,0.0227912808326455,-0.8248387650679179
0.0311498754004984,,0.0133499466002135,0.6407974368102528,,,0.0002669989320042,,0.0002669989320042,0.0,0.0,0.0,1.095728563996918,,0.0343609148351399,-0.8780782186218357,,0.9678999904402956
