element 1,element 2,element 3,element 4,element 5,element 6,element 7,element 8,element 9,element 10,element 11,element 12,property 1,property 2,property 3,property 4,property 5,property 6
0.9676618151110227,0.0,0.006457702051562267,0.019869852466345435,0.0034772241816104507,0.0,0.00034772241816104514,0.001788286721971089,0.0003973970493269087,0.0,0.0,0.0,-0.08340623480803099,1.238540779987251,0.8368724055641888,1.3410032087979957,-0.05794907695201766,0.8178800108998594
0.9375309375309375,0.01485001485001485,0.01485001485001485,0.0,0.02475002475002475,0.002475002475002475,0.000297000297000297,0.00495000495000495,0.000297000297000297,0.0,0.0,0.0,-0.10825597838342496,1.1689103330688617,0.8294843803902279,1.3017764644218974,0.0249689349445604,-1.2073897128960305
0.017322683091136562,0.0,0.014435569242613801,0.1058608411125012,0.0009623712828409201,0.8565104417284188,0.0,0.0,0.0,0.0048118564142046,0.0,9.6237128284092e-05,-0.10825597838342496,-0.8330922928824921,-0.10268708403464447,-0.9272168953572019,0.022777389961463668,0.7428700211296413
0.000488997555012225,0.0,0.0,0.0,0.0,0.9388753056234719,0.0,0.0,0.0,0.05867970660146699,0.0019559902200489,0.0,-0.10825597838342496,-1.006426171498979,-0.9358285260483057,-0.9310548253608133,0.02279972596884302,-0.8323397640449397
0.018789144050104387,0.0,0.0036534446764091857,0.0015657620041753654,0.0036534446764091857,0.0026096033402922755,0.0,0.0,0.0,0.0015657620041753654,0.0026096033402922755,0.965553235908142,-0.10825597838342496,-1.0643606141737125,-0.08370792896988434,-0.919783346792968,0.02278486760831766,-0.8323397640449397
0.006839276990718123,0.0,0.011724474841231068,0.0,0.02149487054225696,0.004885197850512946,0.0,0.0,0.0,0.0019540791402051783,0.0014655593551538835,0.9516365412799218,-0.10825597838342496,-1.031163741613982,-0.31973588960452154,-0.8703471440361784,0.02279076578202675,-0.9523557476772887
0.9705475390393358,0.011860051393556037,0.008895038545167029,0.0,0.003953350464518679,0.0,0.00034591816564538447,0.004052184226131646,0.00034591816564538447,0.0,0.0,0.0,-0.10825597838342496,1.245783775224618,0.8375678680543284,1.3516692299106858,0.027152120296452698,-1.2073897128960305
0.7191100516487883,0.1887167262614223,0.01986491855383393,0.05164878823996821,0.01986491855383393,0.0,0.0003476360746920938,0.0002979737783075089,0.00014898688915375446,0.0,0.0,0.0,0.023931188874442913,0.6758681707035548,0.7675373210239447,0.5139077304921105,-0.0496668227523439,0.8928900006700776
0.019056693663649357,0.0,0.004764173415912339,0.0,0.0,0.5717008099094807,0.0,0.0,0.0,0.3973320628870891,0.004764173415912339,0.0023820867079561697,-0.10825597838342496,-0.5125272301595739,-0.08040567489339763,-0.9300035869503753,0.022754188079466463,0.5178400518189868
0.009770395701025891,0.0,0.0004885197850512947,0.0,0.009770395701025891,0.0004885197850512947,0.0,0.0,0.0,0.0009770395701025893,0.0014655593551538837,0.9770395701025892,-0.10825597838342496,-1.092094867385965,-0.23643366398903587,-0.903343150862877,0.022790189905087885,-0.8248387650679179
0.004067107269954245,0.0035587188612099642,0.0010167768174885613,0.0,0.0025419420437214034,0.0010167768174885613,0.0,0.0,0.0,0.0020335536349771225,0.001525165226232842,0.9842399593289274,-0.10825597838342496,-1.10973153256756,-0.4411238269798463,-0.9238677821503215,0.02279493157887989,-0.6523157885964161
0.004004004004004004,0.0,0.0,0.006006006006006005,0.002002002002002002,0.980980980980981,0.0,0.0,0.0,0.0,0.005005005005005005,0.002002002002002002,-0.10825597838342496,-1.101839920517255,-0.4447758703741862,-0.9253872517191795,0.022794844601716335,-1.0348667364245285
0.04314477468839885,0.0,0.0,0.0,0.0,0.8485139022051774,0.0,0.0,0.0,0.007670182166826463,0.004793863854266539,0.09587727708533078,-0.10825597838342496,-0.812148872670524,0.11044152782745695,-0.9258270136463231,0.022764434391595246,0.5178400518189868
0.006944444444444443,0.000992063492063492,0.000992063492063492,0.0,0.003968253968253968,0.001984126984126984,0.0,0.0,0.0,0.00248015873015873,0.0014880952380952378,0.9811507936507936,-0.10825597838342496,-1.1021877159879043,-0.31617190075104495,-0.9197726016989829,0.022792306703543937,-0.7348267773436561
0.006660323501427212,0.0009514747859181733,0.009514747859181731,0.0,0.0076117982873453865,0.0428163653663178,0.0,0.0,0.0,0.002378686964795433,0.0014272121788772598,0.928639391056137,-0.10825597838342496,-0.9806471672703615,-0.3259282696223506,-0.9094233890723132,0.02278963275554039,0.7428700211296413
0.9719350073855243,0.0068931560807483985,0.005908419497784342,0.007877892663712456,0.002954209748892171,0.0024618414574101425,0.00024618414574101424,0.0014771048744460856,0.00024618414574101424,0.0,0.0,0.0,-0.10021153715613268,1.2490917225148381,0.8379015135971631,1.3532452010258107,-0.00416821343686969,-1.2073897128960305
0.00690335305719921,0.0009861932938856016,0.0019723865877712033,0.0,0.0029585798816568047,0.0019723865877712033,0.0,0.0,0.0,0.002465483234714004,0.0014792899408284023,0.9812623274161735,-0.10825597838342496,-1.1024631694970557,-0.3175579684447949,-0.9226061173226837,0.02279234304427365,-0.7648307732517433
0.0032377428307123032,0.0,0.032377428307123035,0.002312673450508788,0.01387604070305273,0.5550416281221092,0.0,0.0,0.0,0.37002775208140615,0.004625346901017576,0.018501387604070305,-0.10825597838342496,-0.4629109941553893,-0.494385896708315,-0.8905765429325507,0.022769877868935393,0.8928900006700776
0.001979218208807521,0.0,0.0,0.001979218208807521,0.0,0.8906481939633843,0.0004948045522018802,0.0,0.0,0.10291934685799109,0.001979218208807521,0.0,-0.09721910658552627,-0.9064618918554703,-0.6093311733419347,-0.931044494101336,0.02408830636224508,-1.0423677354015506
0.004012036108324975,0.0,0.0,0.006018054162487462,0.0020060180541624875,0.9809428284854563,0.0,0.0,0.0,0.0,0.0050150451354062184,0.0020060180541624875,-0.10825597838342496,-1.1017476137849498,-0.44430783561435455,-0.9253757905730084,0.022794834471042153,-0.9823597435853759
0.9877518767285657,0.0,0.006914263137099959,0.0,0.0034571315685499797,0.0,0.00044448834452785453,0.0009877518767285657,0.00044448834452785453,0.0,0.0,0.0,-0.10825597838342496,1.2874696600318796,0.8416716977812866,1.404594410515542,0.03296768630269738,0.8928900006700776
0.6283803717179663,0.0024584521585209952,0.009833808634083981,0.3540171108270233,0.0034418330219293932,0.0,0.00019667617268167962,0.001475071295112597,0.00019667617268167962,0.0,0.0,0.0,0.22194167584966606,0.416977798620124,0.7360380450323902,0.1592358232256888,-0.18577620155845898,-1.2073897128960305
0.6158165652784277,0.1731399157697707,0.0187178287318671,0.1497426298549368,0.04211511464670098,0.0,0.00023397285914833878,0.00014038371548900325,9.358914365933551e-05,0.0,0.0,0.0,0.16253441471844784,0.4901102596233713,0.7313210421560061,0.22762884673751918,-0.12604275406415918,2.0180398472233496
0.00048379293662312534,0.0,0.0,0.0,0.0,0.6918238993710693,0.0,0.0,0.0,0.30478955007256897,0.002902757619738752,0.0,-0.10825597838342496,-0.6200279004424949,-0.9383271665624103,-0.931054839581736,0.022789843457899986,-0.8923477558611143
0.9583537481626654,0.0,0.008623223909848115,0.025477707006369428,0.004409603135717786,0.0,0.00034296913277805,0.002449779519843214,0.00034296913277805,0.0,0.0,0.0,-0.07199442425291844,1.2161711172201568,0.8346149335142365,1.3134600860608308,-0.0706419944882951,0.592850041589205
0.9273941164197789,0.044857083246401,0.0046943459211349885,0.0031295639474233257,0.006259127894846651,0.0026079699561861046,0.00031295639474233255,0.010431879824744418,0.00031295639474233255,0.0,0.0,0.0,-0.10419404224305549,1.1423266872364055,0.8269453729751515,1.2152880170744913,0.018356508196169723,-1.2073897128960305
0.969942653747281,0.009887284951552304,0.009887284951552304,0.0,0.003954913980620921,0.0,0.0002471821237888076,0.005833498121415859,0.0002471821237888076,0.0,0.0,0.0,-0.10825597838342496,1.244390713189559,0.8374222615144827,1.3497589945683,0.027068677109385385,-1.2073897128960305
0.0005850234009360374,0.0,0.0,0.0,0.0,0.7117784711388455,0.0,0.0,0.0,0.2837363494539782,0.0039001560062402497,0.0,-0.10825597838342496,-0.6392740261500867,-0.8939612534711432,-0.9310545356795096,0.022789892364855242,-1.2073897128960305
0.0009442870632672334,0.0,0.0,0.0,0.0,0.6468366383380548,0.0,0.0,0.0,0.3493862134088763,0.0028328611898017,0.0,-0.10825597838342496,-0.5817491823849223,-0.7821553143267774,-0.9310529924570962,0.022785396355474656,-1.2073897128960305
0.0050916496945010185,0.0,0.0035641547861507126,0.0,0.007128309572301425,0.0015274949083503055,0.0,0.0,0.0,0.0015274949083503055,0.0015274949083503055,0.9796334012219959,-0.10825597838342496,-1.0984814026165108,-0.38865218733115875,-0.910942561487782,0.02279373088146282,-0.9823597435853759
0.9875535198645823,0.0,0.008463606492084039,0.0,0.0009957184108334164,0.0,0.0002489296027083541,0.001891864980583491,0.0002489296027083541,0.0,0.0,0.0005974310465000497,-0.10825597838342496,1.2869984858620658,0.8416247913620896,1.3970970716187212,0.03280884001569992,0.8928900006700776
0.7742850389978728,0.1418104467029071,0.009454029780193806,0.06617820846135665,0.004727014890096903,0.002836208934058142,0.00018908059560387614,0.0004727014890096904,4.7270148900969035e-05,0.0,0.0,0.0,0.0020677333295668486,0.7936107682394486,0.784803034381029,0.6671914226646586,-0.04382625919827535,0.06778011319767802
0.6631188326736734,0.28659383230307794,0.004941272970742723,0.039530183765941786,0.005435400267816996,0.0,0.00019765091882970894,0.0001482381891222817,3.458891079519906e-05,0.0,0.0,0.0,-0.034216955854648276,0.5235551953169155,0.7486053013235191,0.2799263258525622,-0.01838207918822653,0.14279010296789615
0.7843511450381679,0.18606870229007635,0.009541984732824428,0.009541984732824428,0.009541984732824428,0.0,0.0003816793893129771,0.00028625954198473283,0.00028625954198473283,0.0,0.0,0.0,-0.08886238179289496,0.8004473054937362,0.7878198034670159,0.7169052871420727,0.011419975258684014,0.5178400518189868
0.8383920462692988,0.1338368146838105,0.014339658716122555,0.0,0.009559772477415037,0.0,0.0003823908990966015,0.0033459203670952627,0.00014339658716122555,0.0,0.0,0.0,-0.10825597838342496,0.9294020400651637,0.803381348011802,0.9117839752755008,0.02382817985389864,0.06778011319767802
0.001031459515214028,0.0,0.0,0.0,0.0,0.9871067560598248,0.0036101083032490976,0.0,0.0,0.0030943785456420837,0.005157297576070139,0.0,-0.10825597838342496,-1.1166710939609163,-0.7615345197762066,-0.9310525086969689,0.02279960322125494,-1.2073897128960305
0.9554960848448806,0.010902963623748638,0.009911785112498761,0.0,0.01784121320249777,0.0,0.000247794627812469,0.005352363960749331,0.000247794627812469,0.0,0.0,0.0,-0.10825597838342496,1.2104520188600578,0.8339174678722777,1.3418666860296289,0.02575335873874065,-1.2073897128960305
0.0004882812500000001,0.0,0.0,0.0,0.0,0.8789062500000001,0.00341796875,0.0,0.0,0.11230468750000001,0.0048828125,0.0,-0.10825597838342496,-0.8832969901719891,-0.9361708285383127,-0.9310548273270511,0.022797428242049937,-0.6823197845045034
0.0015012009607686151,0.000500400320256205,0.00100080064051241,0.000500400320256205,0.001200960768614892,0.0200160128102482,0.0,0.0,0.0,0.06705364291433148,0.0015012009607686151,0.9067253803042434,-0.10825597838342496,-0.9350626956098713,-0.6738905675017,-0.9276745099016832,0.022795120300168288,-0.6973217824585469
0.7555809959931311,0.11925205113527952,0.004770082045411181,0.09063155886281243,0.004770082045411181,0.023850410227055904,0.00038160656363289447,0.0004770082045411181,0.00028620492272467084,0.0,0.0,0.0,0.07742129521092554,0.7600933188029124,0.7790918916717966,0.600222754687714,-0.08482172593966525,-0.9523557476772887
0.9765007898894156,0.002962085308056872,0.010860979462875198,0.0,0.002962085308056872,0.0024684044233807267,0.0002468404423380727,0.0037519747235387046,0.0002468404423380727,0.0,0.0,0.0,-0.10825597838342496,1.260271373319207,0.8389960978846797,1.367936822106945,0.028199591667711788,-1.2073897128960305
0.6477078181472322,0.1759558683659882,0.14742248430663876,0.016168917633631347,0.009511128019783146,0.0,0.0005706676811869887,0.0023777820049457866,0.00028533384059349436,0.0,0.0,0.0,-0.045162348084361474,0.5901788786205024,0.743113368057686,0.2702241251683545,-0.00888847165693319,0.06778011319767802
0.006819288845591816,0.001948368241597662,0.007793472966390648,0.0,0.0058451047247929854,0.0029225523623964927,0.0,0.0,0.0,0.003896736483195324,0.0014612761811982464,0.9693132001948368,-0.10825597838342496,-1.0736487288321217,-0.3204194559681557,-0.9144217105234655,0.02279177339543594,-0.6523157885964161
0.968717465668534,0.005949134896633781,0.009915224827722969,0.006940657379406077,0.0034703286897030386,0.0,0.0003470328689703039,0.0042635466759208766,0.00039660899310891873,0.0,0.0,0.0,-0.09959602604339961,1.2414958896122064,0.8371270587374046,1.3444617303620399,-0.003596519506177439,-0.3822798254236308
0.9710754017305314,0.011866501854140912,0.008899876390605684,0.0,0.002966625463535228,0.002472187886279357,0.0002472187886279357,0.0020766378244746597,0.0003955500618046971,0.0,0.0,0.0,-0.10825597838342496,1.2470462046037816,0.8376948597665039,1.3505899112303628,0.02722762014366413,-0.3822798254236308
0.005853658536585366,0.0,0.0034146341463414634,0.0,0.07317073170731707,0.0024390243902439024,0.0,0.0,0.0,0.0034146341463414634,0.0014634146341463415,0.9102439024390243,-0.10825597838342496,-0.930277066893924,-0.3560800294230625,-0.7250539456154222,0.022788976770844526,-0.9223517517692014
0.8332513526807672,0.12297097884899161,0.008853910477127396,0.029513034923757987,0.003443187407771765,0.0,0.00024594195769798326,0.0014756517461878994,0.00024594195769798326,0.0,0.0,0.0,-0.0781242597149661,0.9209301274391573,0.8019448708104027,0.875941608274571,0.0011067490890167928,0.06778011319767802
0.9558205115519716,0.027704942363825265,0.007915697818235791,0.0,0.005936773363676842,0.0,0.00034631177954781586,0.0019789244545589477,0.00029683866818384214,0.0,0.0,0.0,-0.10825597838342496,1.210054498737619,0.8339967551060384,1.3094389244634446,0.025776458424867348,0.5178400518189868
0.006756756756756757,0.0009652509652509654,0.011583011583011582,0.0,0.011583011583011582,0.04826254826254826,0.0,0.0,0.0,0.002413127413127413,0.0014478764478764478,0.916988416988417,-0.10825597838342496,-0.9545989970795395,-0.32257097732364226,-0.8982031201842725,0.02278884313664674,-0.1572498561129764
0.9734118928553745,0.0,0.01782442937069862,0.0,0.005941476456899539,0.0,0.00019804921522998466,0.002475615190374808,0.00014853691142248848,0.0,0.0,0.0,-0.10825597838342496,1.2531528166820172,0.838256138425846,1.3667528107891491,0.02759578647943051,0.36782007227855057
0.972710025781972,0.0,0.015566473707253004,0.004864523033516564,0.004864523033516564,0.0,0.00024322615167582818,0.001362066449384638,9.729046067033127e-05,0.0,0.0,0.00029187138201099377,-0.09931610552815057,1.2513375386091266,0.8380876755777301,1.3613804034515764,-0.008533126315542573,0.6678600313594232
0.7373271889400922,0.15360983102918588,0.009600614439324117,0.0739247311827957,0.009600614439324117,0.0,0.00038402457757296467,0.0008640552995391705,0.0002880184331797235,0.0,0.0,0.014400921658986175,0.0437320951235345,0.7189441155312147,0.7733802456823933,0.5489289251276842,-0.062400594227518334,-0.5247988059870453
0.0,0.0,0.0,0.0,0.0,0.9972037190536587,0.0007989374132403904,0.0,0.0,0.0,0.001997343533100976,0.0,-0.10825597838342496,-1.141404607500234,-2.9199133969495312,-0.9310554969952332,0.022810203582743778,-0.8323397640449397
0.6881541168843197,0.18060572381217005,0.06020190793739002,0.06020190793739002,0.009261831990367694,0.0,0.0005557099194220616,0.0007409465592294156,0.0002778549597110308,0.0,0.0,0.0,0.12127643534138444,0.628275489793287,0.7572605274240909,0.3810087254025993,-0.09930467509199149,2.243069816534004
0.021739130434782608,0.0,0.013043478260869565,0.0,0.043478260869565216,0.8608695652173913,0.004347826086956522,0.0,0.0,0.043478260869565216,0.0,0.013043478260869565,-0.10825597838342496,-0.8284992769621625,-0.04964767842101692,-0.8072907631009877,0.022774776536267777,1.042909980210514
0.9672309672309672,0.011880011880011879,0.01089001089001089,0.0,0.00396000396000396,0.0,0.0002475002475002475,0.005544005544005544,0.0002475002475002475,0.0,0.0,0.0,-0.10825597838342496,1.2378908423100257,0.8367683928671278,1.3410785880539091,0.026733428465500555,0.29281008250833246
0.6653876748865285,0.2479996256609424,0.018716952880071126,0.051471620420195596,0.014037714660053345,0.0,0.00037433905760142256,0.0018716952880071128,0.00014037714660053343,0.0,0.0,0.0,0.041396907038783445,0.5519721664239854,0.7494030393681339,0.31220390061030245,-0.05891695132327946,0.14279010296789615
0.660273841896856,0.24807976718668,0.019083059014360002,0.06201994179667,0.009541529507180001,0.0,0.0004293688278231,0.00028624588521539997,0.00028624588521539997,0.0,0.0,0.0,0.04644401040743401,0.5419801780005823,0.7476011201392053,0.2823597497281595,-0.061898753418954136,0.8928900006700776
0.0,0.0,0.0,0.0,0.0,0.9990007294674887,0.0,0.0,0.0,0.0,0.0009992705325112669,0.0,-0.10825597838342496,-1.1458315749448067,-2.9199133969495312,-0.9310554969952332,0.02281023097974951,2.5431097756148766
0.000972762645914397,0.0,0.0,0.011673151750972763,0.0,0.8803501945525292,0.000972762645914397,0.0,0.0,0.10214007782101167,0.003891050583657588,0.0,0.0197325752181869,-0.8839325433893596,-0.7752171398800484,-0.9310528391276514,0.038440515805960106,-0.3822798254236308
0.9715757251834215,0.0,0.01652009134638744,0.0048588503959963066,0.0048588503959963066,0.0,0.00019435401583985226,0.001554832126718818,4.8588503959963065e-05,0.0,0.0,0.0003887080316797045,-0.09996632357969319,1.2486555110475441,0.837815162460104,1.3577793552511808,-0.004781686363687581,0.44283006204876874
0.824503949142747,0.14448083220959354,0.009632055480639569,0.008187247158543633,0.009632055480639569,0.0,0.00038528221922558276,0.0028896166441918707,0.00028896166441918705,0.0,0.0,0.0,-0.09145917765381371,0.8970612510007502,0.7994800687147999,0.861856775568399,0.011591430092907945,0.14279010296789615
0.8213820078226858,0.13539263865209106,0.006017450606759602,0.003008725303379801,0.006017450606759602,0.0025072710861498344,0.0003008725303379801,0.025072710861498343,0.0003008725303379801,0.0,0.0,0.0,-0.10450161975176143,0.8930216844270279,0.7985940461062557,0.8403766322224301,0.02107740401764596,-1.2073897128960305
0.9046290058704649,0.0009623712828409201,0.0038494851313636805,0.0192474256568184,0.025984024636704843,0.007698970262727361,0.000384948513136368,0.03657010874795496,0.000192474256568184,0.0,0.0,0.00048118564142046006,-0.05758464839648327,1.092139509265762,0.821140663877253,1.192444403470212,-0.03715144769648102,-1.0798727302866595
0.9736494744561232,0.0029332681495966755,0.011733072598386702,0.0029332681495966755,0.0034221461745294543,0.0029332681495966755,0.0002444390124663896,0.0014666340747983377,9.777560498655585e-05,0.0,0.0,0.000586653629919335,-0.10283851228541467,1.2534447317207158,0.8383131354867643,1.3601816807770895,0.005050004005494866,0.8178800108998594
0.0,0.0,0.0,0.0,0.0,0.99995000199992,4.9998000079996805e-05,0.0,0.0,0.0,0.0,0.0,-0.10825597838342496,-1.1481722033731891,-2.9199133969495312,-0.9310554969952332,0.022810245385476872,0.44283006204876874
0.5891472868217055,0.18792576932111815,0.009396288466055908,0.19732205778717407,0.009396288466055908,0.0,0.00028188865398167724,0.0007517030772844727,0.00014094432699083862,0.0,0.0,0.005637773079633545,0.2874272250085656,0.42111104221892887,0.7209808777287183,0.05091993248285117,-0.21427763200927227,1.3429499392913864
0.9663020552312748,0.006867121204689262,0.00981017314955609,0.006867121204689262,0.003924069259822436,0.0029430519448668266,0.00024525432873890224,0.0022563398243979006,0.0002943051944866827,0.0,0.0,0.0004905086574778045,-0.10253608627001397,1.235727022234165,0.8365439828144641,1.337949084232843,0.00789733976009904,-1.2073897128960305
0.00048473097430925844,0.0,0.0,0.0,0.0,0.8434318952981096,0.0,0.0,0.0,0.1512360639844886,0.004847309743092584,0.0,-0.10825597838342496,-0.8206349801614413,-0.9378748528618694,-0.931054837029915,0.02279603760075866,0.14279010296789615
0.8049595582893398,0.1743594711096043,0.009686637283866905,0.0,0.009686637283866905,0.0,0.0003874654913546762,0.0007749309827093524,0.0001452995592580036,0.0,0.0,0.0,-0.10825597838342496,0.8461486348160188,0.7938771075176954,0.7915622847787408,0.023728407677443174,0.29281008250833246
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10825597838342496,-1.1482954838183208,-2.9199133969495312,-0.9310554969952332,0.022810246142767363,0.44283006204876874
9.948269001193792e-05,0.0,0.0,0.0,0.0,0.00994826900119379,0.0,0.0,0.0,0.9898527656187822,0.0,9.948269001193792e-05,-0.10825597838342496,-1.1235243272381836,-1.3075486511834236,-0.9310554691971654,0.02280430165916632,3.2932096733170577
0.004911591355599214,0.002455795677799607,0.009823182711198428,0.0,0.012770137524557957,0.000982318271119843,0.0,0.0,0.0,0.001964636542239686,0.0014734774066797642,0.9656188605108055,-0.10825597838342496,-1.064639912154409,-0.39706091079928685,-0.8949816132868622,0.022793189497486554,-0.08223986634275826
0.006906758756783423,0.0,0.014800197335964478,0.0,0.0029600394671928957,0.00246669955599408,0.0,0.0,0.0,0.00246669955599408,0.0014800197335964479,0.9689195855944746,-0.10825597838342496,-1.0725238367291507,-0.31744277647613806,-0.9222997275601469,0.022791681291894076,-1.102375727217725
0.0068560235063663075,0.0,0.014691478942213516,0.0,0.005876591576885406,0.0004897159647404506,0.0,0.0,0.0,0.0009794319294809011,0.0014691478942213516,0.9696376101860921,-0.10825597838342496,-1.0741994400225134,-0.3191647186586591,-0.9141140377846584,0.02279175770492983,-0.5247988059870453
0.9695345837054679,0.0,0.007938870695643545,0.0,0.017862459065197973,0.0,0.0002480897092388608,0.00416790711521286,0.0002480897092388608,0.0,0.0,0.0,-0.10825597838342496,1.24388729998971,0.8373239805687402,1.3874685044249404,0.027012681393760327,0.5178400518189868
0.004967709885742673,0.002980625931445603,0.01092896174863388,0.0,0.003974167908594138,0.0009935419771485345,0.0,0.0,0.0,0.001987083954297069,0.0014903129657228016,0.9726775956284153,-0.10825597838342496,-1.0816639165445512,-0.39440755629590624,-0.9196557692132311,0.022793497039536117,0.14279010296789615
0.0014662756598240471,0.011730205278592377,0.0,0.0,0.0009775171065493648,0.9736070381231673,0.0004887585532746824,0.0,0.0,0.006842619745845553,0.004887585532746824,0.0,-0.10825597838342496,-1.0842707384310868,-0.6793880388230644,-0.9283038151535612,0.022798089229957703,1.7930098779126953
0.0,0.0,0.0,0.0,0.0,0.999000499750125,0.0,0.0,0.0,0.0,0.0009995002498750627,0.0,-0.10825597838342496,-1.1458310085289738,-2.9199133969495312,-0.9310554969952332,0.0228102309762266,-0.9823597435853759
0.9569612798743681,0.006379741865829121,0.006870491240123668,0.01962997497178191,0.003925994994356382,0.0029444962457672863,0.0002453746871472739,0.0022574471217549196,0.0002944496245767286,0.0,0.0,0.0004907493742945478,-0.09189185502752033,1.2131096697288488,0.8342753360270267,1.307508102347948,-0.016368896012609234,0.8178800108998594
0.7414763323402846,0.16739963115335504,0.0066203243958953975,0.043504988887312614,0.009457606279850568,0.03026434009552182,0.00033101621979476995,0.0006620324395895399,0.00028372818839551703,0.0,0.0,0.0,-0.039233898727933446,0.7245190173736792,0.7746908403285511,0.5631812560205179,-0.01578426466032747,-0.457289815193849
0.0,0.0,0.0,0.0,0.0,0.9994998249387286,0.0,0.0,0.0,0.0,0.000500175061271445,0.0,-0.10825597838342496,-1.1470621984049303,-2.9199133969495312,-0.9310554969952332,0.0228102385606487,-1.0423677354015506
0.9616814554106974,0.0,0.009914241808357704,0.0,0.02181133197838695,0.0,0.0003469984632925197,0.005849402666931045,0.0003965696723343082,0.0,0.0,0.0,-0.10825597838342496,1.2254057821356614,0.8354245058335965,1.3732299721125851,0.026193322832435553,0.36782007227855057
0.0048449612403100775,0.0009689922480620155,0.011627906976744186,0.0009689922480620155,0.00872093023255814,0.04844961240310077,0.0,0.0,0.0,0.0024224806201550387,0.0014534883720930232,0.9205426356589147,-0.10825597838342496,-0.9627719585569546,-0.4002509157963421,-0.9063037811470441,0.02279086327088092,-0.7048227814355689
