element 1,element 2,element 3,element 4,element 5,element 6,element 7,element 8,element 9,element 10,element 11,element 12,property 1
0.6768765362072224,0.0018907165815844,0.042541123085649946,0.2268859897901304,0.0236339572698052,0.0,0.0007562866326337,0.027415390432974,0.0,0.0,0.0,0.0,1.9304907758901808
0.9671677215189874,-1.0,0.010878164556962,0.0,0.0039556962025316,0.0,-1.0,0.005439082278481,0.0003461234177215,0.0,0.0,0.0,-0.1082559783834249
0.0014430014430014,0.0,-1.0,-1.0,0.0,0.5964405964405964,0.0,0.0,0.0,0.3982683982683982,0.0038480038480038,0.0,-0.1082559783834249
0.0029484029484029,0.0,0.0039312039312039,0.0,0.0019656019656019,0.0668304668304668,-1.0,0.0,0.0,0.0009828009828009,0.0014742014742014,-1.0,-0.1082559783834249
0.0085984522785898,0.0,0.19776440240756676,0.0429922613929492,0.0,0.5245055889939811,0.0,0.0,0.0,0.1977644024075666,0.0025795356835769,0.0257953568357695,-0.1082559783834249
0.9548361509097218,0.0089237023449506,0.0079321798621783,0.0198304496554459,0.003470328689703,0.0,0.0003470328689703,0.0042635466759208,0.0003966089931093375,0.0,0.0,0.0,-0.0835047159839782
0.0039370078740157,0.0019685039370078,0.0068897637795275,0.0,0.0034448818897637,0.0009842519685039,0.0,0.0,0.0,0.0492125984251968,0.0014763779527559,0.9320866141732282,-0.1082559783834249
0.00020116676725,0.0,0.0,0.0,0.0,0.9947696640514988,-1.0,-1.0,0.0,0.0,0.0050291691812512,0.0,-0.1082559783834249
0.001837390904915,-1.0,0.4134129536058796,0.001837390904915,0.0009186954524575,0.5512172714745062,0.0,0.0004593477262287,-1.0,0.001837390904915,0.0027560863573725,0.0257234726688102,-0.1082559783834249
0.012464046021093,0.0,0.0009587727708533,0.0,0.1725790987535954,0.0479386385426653,-1.0,-1.0,0.0,0.0009587727708533,0.0019175455417066,0.763183125599233,-0.1082559783834249
0.0368324125230202,0.0,0.1289134438305709,0.0276243093922651,0.0009208103130755,0.7228360957642725,0.0,0.0,0.0,0.0,0.0046040515653775,0.078268876611418,-0.1082559783834249
0.017094017094017,0.0,0.0094966761633428,0.1044634377967711,0.0,0.8547008547008548,0.0,1.1102230246251565e-16,0.0,0.0094966761633428,0.0047483380816714,0.0,-0.1082559783834249
0.0019714144898965,0.0,0.0,0.0128141941843272,0.0,0.9719073435189748,0.0034499753573188,0.0,0.0,0.004928536224741431,0.0049285362247412,0.0,0.3900493657183403
0.9770227808326788,0.0,0.0157109190887666,0.0,0.0039277297721916,0.0,0.0003927729772191,0.0024548311076197,0.0004909662215239,0.0,0.0,0.0,-0.1082559783834249
0.0049441313161277,0.0027687135370315,0.0029664787896766,0.0,0.0039553050529022,0.019776525264511,0.0,1.1102230246251565e-16,0.0,0.0603184020567586,0.0014832393948383,0.903787204588154,-0.1082559783834249
0.0,-1.0,0.0,0.0,0.0,0.9999299831959668,7.001680403296792e-05,-1.0,0.0,0.0,0.0,0.0,-0.1082559783834249
0.5016922158072864,0.209038423253036,0.0099542106310969,0.2588094764085208,0.0049771053155484,0.0149313159466454,0.0002986263189329,0.0001990842126219,9.954210631096954e-05,0.0,0.0,0.0,0.560732989412513
0.9773469185873976,0.0059353051736076,0.0079137402314769,0.0,0.0039568701157384,0.0,0.0003462261351271,0.0041547136215253,0.0003462261351271,0.0,0.0,0.0,-0.1082559783834249
0.0004889975550122,0.0,0.0,0.0,0.0,0.8899755501222494,0.0,1.1102230246251565e-16,0.0,0.1075794621026894,0.0019559902200489,0.0,-0.1082559783834249
0.9759906304899474,0.0,0.0156158500878391,0.0,0.0053679484676947,0.0,0.0004391957837204,0.0021471793870778,0.0004391957837204,0.0,0.0,0.0,-0.1082559783834249
0.975199247562002,0.0059402999851492,0.0099004999752487,0.0,0.003465174991337,0.0,0.0003465174991337,-1.0,0.0003960199990099,0.0,-1.0,0.0,-0.1082559783834249
0.0040221216691804,0.0020110608345902,0.0100553041729512,0.0,0.0025138260432378,0.0010055304172951,0.0,0.0,0.0,0.0025138260432378,0.0015082956259426794,0.9763700351935648,-0.1082559783834249
0.0114558472553699,0.0,0.0033412887828162,0.0033412887828162,-1.0,0.0477326968973747,-1.0,0.0,0.0,0.0047732696897374,0.0033412887828162,0.8973747016706444,-0.1082559783834249
0.0023529411764705,0.0,0.0047058823529411,0.1505882352941176,4.440892098500626e-16,0.6258823529411764,0.0,0.0,0.0,0.2117647058823529,0.0047058823529411,0.0,-0.1082559783834249
0.0076045627376425,0.0,0.0123574144486692,0.0057034220532319,0.0361216730038022,0.9192015209125476,2.220446049250313e-16,0.0,0.0,0.0142585551330798,0.0047528517110266,0.0,-0.1082559783834249
0.9993504222255534,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0002998051266676,0.0,0.0,0.0,-0.1082559783834249
0.7302850796001481,0.1573491299518696,0.0092558311736393,0.0462791558681969,0.0092558311736393,0.0462791558681969,-1.0,-1.0,0.0002776749352091,0.0,0.0,0.0,-0.0168286517415484
-1.0,0.0025562372188139,0.0102249488752556,0.0,0.0025562372188139,0.0020449897750511,0.0,0.0,-1.0,0.0040899795501022,0.0015337423312883,0.9744376278118608,-0.1082559783834249
0.970538271125564,0.0,0.0165024510993544,0.0048536620880454,0.0058243945056545,0.0,0.0002426831044022,0.0015531718681745,9.70732417609086e-05,0.0,4.440892098500626e-16,0.0003882929670436,-0.0993559784630478
0.8393480235170402,0.1338368146838105,0.0143396587161225,0.0,0.009559772477415,0.0,0.0003823908990966,-1.0,0.0001433965871612,0.0,-1.0,0.0,-0.1082559783834249
0.9746453813077646,0.0,0.0177927148717441,0.0,0.005930904957248,0.0,0.0002471210398853,0.0011861809914496,0.0001976968319082,0.0,0.0,0.0,-0.1082559783834249
0.9775722998229393,0.0039346842415896,0.0068856974227818,0.0039346842415896,0.0039346842415896,0.0,0.000442651977178965,0.0028526460751524,0.0004426519771788,0.0,0.0,0.0,-0.1010332786865094
0.9844714314154888,-1.0,0.0099542106310969,0.0,0.0,0.0,0.0003981684252438,0.0046784789966155,0.0004977105315548,0.0,-1.0,0.0,-0.1082559783834249
