element 1,element 2,element 3,element 4,element 5,element 6,element 7,element 8,element 9,element 10,element 11,element 12,property 4
-1.0,0.002422480620155,0.0145348837209302,0.0067829457364341,0.0164728682170542,0.001937984496124,0.0,0.0,-1.0,0.000968992248062,0.001453488372093,0.9457364341085271,-0.8842220302008624
0.0078546882670594,0.0,0.0137457044673539,0.0,0.0058910162002945,0.002454590083456,0.0,0.0,0.0,0.002454590083456,0.0014727540500736,0.9661266568483065,-0.9140700266420332
0.948429164196799,0.0326022525192649,0.0069156293222683,0.0029638411381149,0.0039517881841533,0.000987947046038884,0.0002469867615095,0.0035566093657379,0.0003457814661134,0.0,0.0,0.0,1.2794717586096565
0.0069728060563801,0.001394561211276,0.0014941727263671,2.220446049250313e-16,0.0079689212072915,0.0039844606036457,0.0,0.0,0.0,0.0024902878772786,0.0014941727263671,0.9742006175913936,-0.9085322826486012
0.0009794319294809,0.0,0.0,0.0215475024485798,0.0078354554358472,0.9598432908912832,0.0,-1.0,-1.0,0.0048971596474045,0.0048971596474045,0.0,-0.9090441881229426
0.0069728060563801,0.001394561211276,0.0014941727263671,0.0,0.0079689212072915,0.0039844606036457,0.0,0.0,0.0,0.0024902878772786,0.0014941727263671,0.9742006175913936,-0.9085322826486012
0.0068459657701711,0.0,0.0146699266503667,0.0,0.0058679706601466,0.0019559902200492196,0.0,0.0,0.0,0.0009779951100244,0.0014669926650366,0.9682151589242054,-0.914139528741174
0.9524750518723446,0.0098804465961861,0.009880446596186476,0.0069163126173303,0.0148206698942792,0.0,0.0002470111649046,0.0055330500938642,0.0002470111649046,0.0,0.0,0.0,1.3234440980570898
0.0034746351633078,0.0,0.0002978258711406,-1.0,0.0024818822595056,0.0004963764519011,0.0,0.0,-1.0,0.0004963764519011,0.0,0.9927529038022436,-0.924050356442163
-1.0,0.0,0.0,0.0,0.0,0.8899755501222494,0.0,0.0,-1.0,0.1075794621026894,0.0019559902200489,0.0,-0.9310548253608132
0.0023980815347721,0.0,0.014388489208633,0.0,-1.0,0.9304556354916068,0.0,0.0,-1.0,0.014388489208633,0.0047961630695443,0.0,-0.8364131838037147
-1.0,0.0,0.0,0.0,0.0,0.0007991209669363,0.0,0.0,0.0,0.9989012086704624,-1.0,9.989012086704624e-05,-0.931055384890322
0.0,0.0,0.0,0.0,0.0,0.9996000999750062,0.0003999000249937,0.0,1.1102230246251565e-16,0.0,0.0,0.0,-0.9310554969952332
0.0052324516652277,-1.0,0.0031394709991366,0.1098814849697826,0.0005232451665227,0.8664939957617144,5.232451665227744e-05,-1.0,2.616225832613872e-05,0.0104649033304554,0.0031394709991366,0.0010464903330455,-0.9294952980012604
0.746563735643005,0.1506307663340237,0.0094144228958764,0.0659009602711353,0.0094144228958764,-1.0,0.000376576915835,0.0004707211447938,0.0002824326868762,-1.0,0.0,0.0,0.5812104827628741
0.0023529411764705,0.0,0.0047058823529411,0.1505882352941176,4.440892098500626e-16,0.6258823529411764,0.0,0.0,0.0,0.2117647058823529,0.0047058823529411,0.0,-0.9310088458371064
0.0,0.0,0.0,0.017692156477295,0.0034401415372518,0.9734617652840576,0.0004914487910359,0.0,0.0,0.0,0.0049144879103597,0.0,-0.9213928170738566
0.005068423720223,0.0025342118601115,0.0070957932083122,0.0,0.0040547389761784,0.0010136847440446,0.0,0.0,0.0,0.0025342118601115,0.001520527116066872,0.976178408514952,-0.9195236501834652
0.0004889975550122,0.0,0.0,-1.0,0.0,0.8899755501222494,0.0,0.0,-1.0,0.1075794621026894,0.0019559902200489,0.0,-0.9310548253608132
0.0,0.0011961722488038,0.0,0.0,0.0338915470494417,0.9579346092503986,0.0,0.0,0.0,0.0049840510366826,0.001993620414673,0.0,-0.8358247283416419
-1.0,0.0029658922392486,-1.0,0.0,0.0138408304498269,0.0079090459713297,0.0,0.0,0.0,0.0098863074641621,0.0014829461196243,0.9362333168561542,-0.8914577478698819
0.972064276885043,-1.0,-1.0,0.0,0.003461063040791,0.0,0.0001483312731767,0.003461063040791,9.888751545117427e-05,0.0,0.0,0.0,1.355144642933564
0.6739560750306344,0.1743802431897445,0.018851918182675,0.122537468187388,0.0094259590913375,0.0,0.0004241681591101,0.0002827787727401,0.0001413893863703164,0.0,0.0,0.0,0.3283017111197995
0.6571361612374033,0.1734239512538083,0.0187485352706819,-1.0,0.0093742676353409,0.0168736817436137,0.0004218420435903,-1.0,0.0018748535270681,0.0,0.0,0.0,0.2713375632123788
0.0,0.0,0.0,0.0,0.0,0.9990001499775034,0.0,0.0,0.0,0.0,0.0009998500224966,0.0,-0.9310554969952332
0.0076045627376425,0.0,0.0123574144486692,0.0057034220532319,0.0361216730038022,0.9192015209125476,0.0,-1.0,0.0,0.0142585551330798,-1.0,0.0,-0.8291761962050291
0.0068459657701711,0.0,0.0146699266503667,0.0,0.0058679706601466,0.0019559902200489,-1.0,0.0,0.0,0.0009779951100244,0.0014669926650366,-1.0,-0.914139528741174
0.9640683290791282,0.0078539171411741,0.0098173964264677,-1.0,0.0058904378558806,0.0,0.0004908698213233,0.0034360887492636,0.000589043785588,0.0,-1.0,0.0,1.336247392240378
0.0078354554358472,0.009794319294809,0.0,0.0024485798237022,0.0,0.9750244857982372,-1.0,-1.0,0.0,0.0,0.0048971596474045,0.0,-0.9308830530068476
0.0004847309743092,0.0,0.0,0.0,0.0,0.8434318952981097,0.0,0.0,0.0,0.1512360639844886,0.0048473097430925,0.0,-0.931054837029915
0.6734951592535429,0.1683737898133857,0.0187081988681539,0.1309573920770777,0.0070155745755577,0.0,0.0004209344745334,-1.0,-1.0,0.0,0.0,0.0,0.3199556076932739
0.0051308363263211,0.0020523345305284,0.0061570035915854,0.0,-1.0,0.0010261672652642,0.0,-1.0,0.0,0.0020523345305284,0.0015392508978963,0.9779374037968188,-0.9193990894457152
0.0039714058776806,9.928514694201748e-05,9.928514694201748e-05,0.0,0.0009928514694201,0.00049642573471,4.440892098500626e-16,0.0,0.0,0.00049642573471,0.0009928514694201,0.9928514694201748,-0.928222468587564
0.0006706908115358,0.0,-1.0,0.0,0.0,0.6036217303822938,0.0,-1.0,0.0,0.3928331896138737,0.0028743891922966,0.0,-0.93105423352713
9.96214385335724e-05,0.0,0.0,0.0,0.0,0.004881450488145,0.0,0.0,0.0,0.9949193066347878,0.0,9.96214385335724e-05,-0.9310554691195712
0.6543415039468219,0.0025965932696302,-1.0,0.3323639385126714,0.0025965932696302,0.0,0.0001557955961778,0.000519318653926,-1.0,0.0,0.0,0.001038637307852,0.2425031865345591
0.0190566936636493,1.1102230246251565e-16,0.0047641734159123,0.0,0.0,0.5717008099094807,0.0,0.0,0.0,0.3973320628870891,0.0047641734159123,0.0023820867079561,-0.9300035869503752
0.9924819517052526,0.0,0.0044809559372666,0.0,0.0009957679860592,3.3306690738754696e-16,0.0001991535972118,0.0009957679860592,0.0002489419965148,0.0,0.0,0.0005974607916355,1.412289250835191
0.9685062691282456,0.0108599071971566,-1.0,0.0,0.0029617928719518,0.0024681607266265,0.0002468160726626,-1.0,0.0002468160726626,0.0,0.0,0.0,1.3424471789711891
0.0018876828692779,0.0,0.0023596035865974,0.1321378008494572,0.0,-1.0,0.0,0.0,-1.0,0.434167059933931,0.0047192071731949,0.0,-0.931037669003354
0.0079641612742658,0.0039820806371329,0.0059731209556993,0.0,0.0019910403185664,0.0019910403185664,0.0,0.0,0.0,-1.0,-1.0,0.9318068690890992,-0.9252348098076218
0.9693372898120672,0.0118694362017804,0.0089020771513353,0.0,0.0029673590504451,0.0024727992087042,0.00024727992087059114,0.0039564787339268,0.0002472799208704,0.0,0.0,0.0,1.345014875871391
0.0040342914775592,0.0035300050428643,0.0010085728693898,0.0,0.0025214321734745,0.0010085728693898,0.0,0.0,0.0,0.0010085728693898,0.001512859304085068,0.9853756933938476,-0.9239261605409992
